id	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
GSM2329026	0.0596727064417784	0.2184763733387	0	0	0	0.0682543706278754	0.0352161672965768	0.0890575849717492	0	0.169532424841053	0.0333971114575985	0	0	0.178297532182813	0.0514085482163134	0.0754976865486345	0	0	0	0.0160125891515566	0	0.00517690492535166
GSM2329027	0.0356519306035069	0.000275379566378094	0	0.117623426461485	0	0	0.152580816717092	0.0774136795759471	0	0.261730046114929	0	0.0161621758360374	0	0.141950012995858	0.122625671015267	0.0660501392736325	0	0	0	0.00793672183986681	0	0
GSM2329029	0.0123731848854979	0.0494724441531616	0	0.0210074834536037	0	0	0.0379106158440525	0.078224662488043	0	0.201048293332193	0	0	0	0.476899875075275	0.0955673832157148	0.00746111815625602	0.000674568995193511	0	0.0173567104431695	0	0.00200365995784021	0
GSM2329030	0.32911668267122	0	0	0	0	0	0	0.0903551167096572	0	0.139746931791643	0	0.0283582454605516	0	0.138877395449659	0.0325787275947094	0.0703137202870505	0	0	0	0.16584997501856	0	0.00480320501694823
GSM2329031	0.240454775833842	0	0	0.117400014878158	0	0	0.0611345309289393	0.0842687536397782	0	0.131885086072263	0	0.0278804288001706	0	0.229887774631869	0.062612674690126	0.0322884806521869	0	0	0	0.0115498633408848	0	0.000637616531781888
GSM2329032	0.0752294138981369	0	0	0.1572400549796	0	0	0.23133955130975	0.0269390589956243	0	0.248221718640082	0	0.00652858606123323	0	0.0349649018657299	0.165199448658106	0.0439510972686968	0.00469857025369293	0	0.000576095659469152	0	0	0.00511150240987859
GSM2329033	0.113371679117328	0	0	0.0840081676819992	0	0	0.158446270061431	0.0529447615707814	0	0.242088546229416	0	0	0	0.255898820957405	0.0477265483751842	0.0364158122456596	0	0	0	0.00898826984609634	0	0.000111123914699773
GSM2329034	0.006042573325578	0.145259766403057	0	0.00168792688257121	0	0	0.256452708224838	0.032022364170676	0	0.229091161057617	0	0.00405615350745527	0	0.0495538301259468	0.193723651587225	0.0570539927315578	0.00960683228847508	0	0	0.00157431898127657	0.0130678260367696	0.000806894676956579
GSM2329035	0.225453989763194	0	0.0424186236655059	0	0	0.0370509472032325	0.0639065778888046	0.0988444516580989	0	0.208020575015833	0	0.0891470111230692	0	0.0526661687949449	0.0911109089906691	0.0587644406730675	0.00594596012032453	0	0	0.0193155540289462	0.00246536601784789	0.00488942505646143
GSM2329037	0.20793704771884	0	0	0.128799427390824	0	0	0.0315204551264525	0.0586994776381227	0	0.163275179111542	0	0.00329010052502554	0	0.199330141557155	0.134891318983264	0.0647734464710763	0	0	0.00748340547769647	0	0	0
GSM2329038	0.176962833798221	0	0.079432679978488	0.124998469569824	0	0	0.116604825754931	0.0674977149771039	0	0.163671502606072	0	0.0617338602491036	0	0	0.0709060473820515	0.0734167249651771	0.0087808398158403	0	0.0309758680652285	0	0.0091681085762148	0.015850524261744
GSM2329039	0.263287545513199	0	0	0	0	0.0853154398996454	0.0678104803605229	0.0364436635263306	0	0.142193965034889	0	0	0	0.265041326289191	0.0522902122713262	0.0639648918245388	0	0	0.0204285842014013	0	0.000573730395389526	0.00265016068356613
GSM2329040	0.0787327164741472	0	0	0	0.065581310826447	0	0.135282466259445	0.0972561822140349	0	0.25786015424771	0	0.0967838383767822	0	0.109247941401626	0.0543703770178309	0.0489900829322586	0.0164923816670236	0	0	0.017500357127457	0.0120892555000067	0.00981293595523146
GSM2329041	0.0530267559759877	0.0327180322344777	0	0	0	0	0.065744497088225	0.16669069936123	0.0214719902774391	0.221615152152865	0	0.0134525963165789	0	0.287275698324334	0.0202253596412532	0.0480271656343149	0.0144857781799516	0.0287420834283304	0	0	0.0155273130360537	0.0109968783489598
GSM2329042	0.0407939568259665	0	0	0.0477255423768449	0	0.0770626367354001	0.155877625985773	0.0458849967109836	0	0.210933223583824	0	0	0	0.118963629100497	0.212543560603981	0.0683796753842047	0	0	0.0142037072949795	0	0	0.00763144539754484
GSM2329043	0.025274668855765	0	0.00148468199676921	0.296826994733914	0	0	0.138013686277632	0.0337370617599559	0	0.341280022205118	0	0.0503261409960011	0	0.0196470448906094	0.0358944326354222	0.0409993943811444	0.0129137592430074	0	0	0	0	0.00360211202466024
GSM2329044	0.290941972745556	0	0	0.0469181370790888	0	0	0.102053500698138	0.037246683841302	0	0.204138881103919	0	0	0	0.184851066075073	0.076207816539519	0.0357865566924478	0	0	0.0218553852249556	0	0	0
GSM2329045	0.177009461096464	0	0.0121641226326985	0.101397262813678	0	0	0.0504667840857103	0.0977141948746044	0	0.151293459058246	0	0.0399339272718986	0	0.286871789612724	0.0534887273122254	0.00365108603298976	0	0	0	0.0260091852087615	0	0
GSM2329046	0.139395956845095	0	0.0293641637614653	0.288033408234864	0	0	0.148332189650953	0.0213575820640992	0	0.247915267323107	0	0.0128846513816035	0	0.0183539039665278	0.0694766279317961	0.020056074758206	0	0	0	2.8883201494473e-05	0	0.00480129088078839
GSM2329047	0.110395938396397	0	0.0246559628502656	0	0	0	0.110445290262912	0.0812132622515526	0	0.311396120417314	0	0.0282870735473344	0	0.188496556404725	0.102498007733933	0.0351332358918708	0.00148374201611709	0	0	0	0	0.00599481022757908
GSM2329048	0.357149782732011	0	0.0641912899871457	0	0	0.0506637530762241	0.0427979720380288	0.0730447330148639	0	0.125470486140577	0	0.016955629301232	0	0.147727405221854	0.0771310569735486	0.0395915351059604	0	0	0	0.00154151656607533	0	0.00373483984247987
GSM2329049	0.150478695149238	0	0	0	0.0352565196509478	0.0440420165957507	0.105006960464423	0.090630176891103	0	0.3956486690234	0	0	0	0.0618315431494537	0.0349309343266152	0.0474057367726054	0	0	0	0.0179598910886437	0.00802195835606751	0.00878689853175222
GSM2329050	0.112985611032852	0	0.0721495122319056	0.0132721083272155	0	0	0.133011476739111	0.0502695782768738	0	0.0962387178361192	0	0.0697018623813316	0	0.323591936435977	0.0600524475053058	0.0585320084922247	0	0	0	0.00901336931158194	0	0.00118137142950217
GSM2329051	0.0236931209457503	0	0.00831788988109592	0.165199034915615	0	0	0.0834299993010679	0.126732965454637	0	0.123208101363814	0	0.0622706914252221	0	0.188554957415275	0.0671743331465187	0.089041102284365	0	0	0	0.0362506151188177	0.00856432422854343	0.0175628645192775
GSM2329052	0.00298973445653921	0.0797857157447681	0	0.0905534620822668	0.0121760373310683	0	0	0.129784131536144	0.00896846618607485	0.212875951268501	0	0.151499626331602	0	0.0205660123639652	0.215229423003472	0.048960021958266	0.00160979559338766	0	0	0	0.0249532535079244	4.83686360207433e-05
GSM2329053	0.101408103016044	0.0174821622091686	0	0	0	0.00321211844245389	0.0102460347372789	0.0888811682568012	0	0.0788494947418513	0	0.0119445954441429	0	0.545027767658071	0.094960875154155	0.0479876803400328	0	0	0	0	0	0
GSM2329054	0.0590102330897231	0.0406239222860944	0	0	0	0	0.0509929138548286	0.177125198690119	0.0498126654557908	0.109632009363238	0.0344549392713368	0	0	0.341578483940587	0.0803624385188693	0	0.0285340533206368	0	0	0.0278731422087773	0	0
GSM2329055	0.30053244754289	0	0	0	0	0.105527820069607	0.154853640663868	0.0844385924995299	0	0.0500101789399585	0.0505617979786365	0	0	0.166162166190383	0.045257642611727	0.0091837779744688	0	0	0.0276910373334646	0	0.00235360230378892	0.0034272958916781
GSM2329056	0.0555310261605069	0	0.033689728520335	0.0128642724870332	0	0.000273044772853167	0.297363282795147	0.0678369534390279	0	0.244095970730113	0	0	0	0.183877430782873	0.0721625788977539	0.0287276606025904	0	0	0	0	0	0.00357805081176682
GSM2329057	0.187400178611445	0	0	0	0.080171278963793	0.0928572462833609	0.132435616643473	0.140275143107043	0	0.18706296852771	0	0	0	0.123976020906586	0.0224161665114343	0.0246676422813454	0	0	0.00318641391009573	0	0	0.00555132425371445
GSM2329058	0.294918497377036	0	0	0.0122676518825024	0	0	0.0782049882899514	0.0622877314513427	0	0.35829145814214	0	0.012999051660056	0	0.0852449085728577	0.0594188331556275	0.0277363110149687	0	0	0	0.00169221351824137	0	0.00693835493527597
GSM2329059	0.0241846991164971	0	0	0.0385608842081306	0	0	0	0.108809359164865	0	0.295447587853735	0	0.11613165391652	0	0.27771486746439	0.08563740213024	0.017208793549371	0	0	0	0.0317353976777246	0	0.00456935491852668
GSM2329060	0.0273770760902453	0	0	0.02337875196163	0	0.000368846373170236	0.0886472042030467	0.0471277629363512	0	0.296923275244957	0	0	0	0.269930612263414	0.113905739748542	0.0991058978004787	0	0	0.0242181694671236	0	0	0.00901666391104159
GSM2329061	0.0052746052156594	0.0716963638412268	0	0	0.00089300693852277	0.0446071381084765	0.129751469309115	0.0508999082199665	0	0.16421164248877	0	0	0	0.303815307893312	0.137247217733762	0.0521675441721964	0.00040322588104317	0	0.0322635429977319	0	0	0.00676902720021803
GSM2329062	0.35557498610646	0	0	0	0.00203512176548937	0	0.0229985749837322	0.185368552562553	0	0.161116130726969	0	0.0283990380200475	0	0.133844595745483	0.0720579175995037	0.0308047057248001	0	0	0	0	0	0.00780037676496258
GSM2329063	0.154139801660461	0	0	0	0.019649649800251	0.139882649519214	0.0654239717551933	0.014270105972294	0	0.104809824042691	0.0054339659414777	0	0	0.330992908948235	0.0678405489721716	0.0764830571061332	0.00795340467991049	0	0.0131201116019669	0	0	0
GSM2329064	0.0365302097823938	0	0	0.0613898469970158	0	0.016484642116321	0.00784598014871101	0.126894126895135	0	0.342778713038478	0	0.00284770792934129	0	0.211706889127971	0.111306805448805	0.061794078221185	0	0	0	0.0204210002946419	0	0
GSM2329065	0.0314939851484998	0.0188516631187903	0	0	0.0738512747452387	0.0809042717923642	0.182824311335329	0.0959708480747973	0	0.270160456722477	0	0	0	0.0279200231891906	0.114594659552201	0.0549057553531564	0	0.00164770846316867	0	0.0409195548001672	0	0.00595548770462073
GSM2329066	0.0786130823715018	0	0	0.107902389506718	0	0	0.0719787494848761	0.0311877474358528	0	0.302331925256293	0	0	0	0.242032408762593	0.102067195023907	0.0472684374242217	0	0	0	0.0133549129046116	0	0.00326315182942417
GSM2329067	0.158691923300616	0	0	0	0.00745096893996216	0	0.121113272256853	0.0847179220456557	0	0.176927535381896	0	0.0160764607640778	0	0.0671862842497066	0.172777314743571	0.0867948210291872	0.015681224975366	0	0	0.0193367107701032	0.0611964457225591	0.0120491158204468
GSM2329068	0.111764761333816	0	0.0538452568489024	0.0702291990714746	0	0	0.0496571000972184	0.123694820660725	0	0.0903353616032869	0	0.0097076042134312	0	0.23114048827988	0.177642678234672	0.0629983436772104	0	0	0.00803885078555421	0	0	0.0109455351938283
GSM2329069	0	0	0.0281452844973033	0.108532389082267	0	0	0.17517087616345	0.0541275001599159	0	0.322152958405929	0	0.0537618500575363	0	0.0970650189329229	0.0771646412266392	0.0583729353962577	0	0	0	0.00349971191497732	0.0050638869383508	0.0169429472244505
GSM2329070	0.355984182377982	0	0	0.026150154848655	0	0	0	0.103957014302078	0	0.0545356163532906	0	0.0252374996794418	0	0.336137056692138	0.0640494184241648	0.0278942041140359	0	0	0.00605485320821325	0	0	0
GSM2329071	0.120205727098994	0	0.00901780865859704	0.15799522017725	0	0	0.210482609122279	0.035262530112396	0	0.239994448573328	0	0.00870588783685835	0	0.0207671631818187	0.136070132028036	0.04570364741155	0.00140639084486738	0	0.00591504624112102	0	0.00847338871290358	0
GSM2329072	0.214508870943941	0	0	0.0518383718462846	0	0.00146251050383894	0.115142161377691	0.0942623469652823	0	0.309125554733452	0	0.015188394984529	0	0.0528945315564825	0.0702708350551103	0.0500998171964245	0.00615573741710812	0	0	0	0.0122459968335121	0.00680487058634445
GSM2329074	0.023399685577935	0.00758741647027848	0	0	0	0.0614269651820592	0.0158113570879543	0.114787397893603	0	0.336495516920246	0	0.0193320618823088	0	0.251001617899033	0.117200662316424	0.0386652802888585	0	0	0	0	0.00685255679572921	0.00743948168557055
GSM2329075	0.0706917871901198	0	0	0	0	0.0533304189963182	0.0788497557230325	0.289879441267338	0	0.141098387150239	0	0.000903124715314932	0	0.118153404538042	0.0425390231277232	0.183438732189836	0	0	0.0091049262562022	0	0.00845092908479084	0.00356006976104364
GSM2329076	0.356473375308446	0	0	0.00582553106302588	0	0	0.0494420595429249	0.225156503145788	0	0.129845672067976	0	0	0	0.150121314413197	0.0399502987437158	0.0340988687268822	0	0	0.00908637698804394	0	0	0
GSM2329077	0.202387052322543	0	0.0218692018637698	0	0	0.0960631073938252	0.0317855064877987	0.0409902187206258	0	0.164851420001811	0	0.00256530903707846	0	0.229021290676404	0.0810991430943457	0.106436982776043	0	0	0.000390703160517411	0.00239260723786131	0	0.0201474572273765
GSM2329078	0.14309240920334	0	0	0.1108134132465	0	0	0.117623886916689	0.0804567954793693	0	0.240246362310106	0	0.0310197659898144	0	0.0770735058270531	0.125785238652817	0.0358696015491172	0.0149410925442374	0	0	0.0147482511679255	0	0.00832967711303004
GSM2329079	0.30567152742293	0	0	0	0	0.0560970874371601	0.0223844460174112	0.0517399103236032	0	0.118799911758648	0.0225088936255119	0	0	0.274693631575486	0.0761286017646664	0.0635283068024207	0	0	0.00844768327216301	0	0	0
GSM2329080	0.120218609464688	0	0	0	0	0.181537294220034	0.14464050377711	0.0331297080928186	0	0.0935053377994404	0	0	0	0.305055423151308	0.02508927809908	0.0741269465583956	0.0032876446082567	0	0.00948537964284087	0	0.00356079423893597	0.006363080347092
GSM2329082	0.0703502691027629	0	0.0179871361765014	0.107849650782355	0	0	0.105889499008512	0.0555731139603291	0	0.311049290286907	0	0.00535158434896305	0	0.252544505935532	0.0439828036946176	0.0263060770565039	0	0	0.00109514893987209	0	0	0.00202092070714357
GSM2329083	0	0.013041041102222	0.00169120959495256	0.154772333003305	0	0	0.18125697051706	0.0397634534405501	0	0.222871430124936	0	0.0309138038038532	0	0.124583515270625	0.178857005685785	0.0456547714135757	0	0	0	0.00501503304468097	0	0.00157943299845399
GSM2329084	0.0352074818180288	0	0	0.10866047632423	0	0	0.1662494590382	0.049081553851099	0	0.21088957354013	0	0.00725756726089165	0	0.314224013243319	0.07984081474646	0.0233703481922786	0.00200450719375315	0	0.000858641098259706	0	0	0.00235556369334988
GSM2329086	0.165578608917469	0	0	0.0450547508700335	0	3.15556852640468e-05	0.0828544425680818	0.0761415838243108	0	0.271613614868311	0	0	0	0.26169694289364	0.0528428928239788	0.0138846512518788	0	0	0.030300956297032	0	0	0
GSM2329087	0.0453983020686002	0	0	0.077841618400289	0	0	0.087224853664682	0.0597502099990343	0	0.124591768119645	0	0.00210265354659926	0	0.427519040858976	0.119798366489376	0.0347883407036229	0	0	0.0209848461491754	0	0	0
GSM2329088	0.134189877439759	0	0	0.13391356072974	0	0	0.139960369630983	0.0278177605109881	0	0.336891547072102	0	0.00260987331336186	0	0.150091892813626	0.010764464653339	0.0570951105319319	0	0	0	0.00608579916876059	0	0.000579744135409583
GSM2329089	0	0.0702262650382989	0	0.0114056345780316	0.00400882855290261	0	0.0644933432552883	0.0498161349200513	0	0.236483422785409	0	0	0	0.38711201394096	0.137781261821817	0.0187277174581075	0.00215007148011635	0	0.017795306169017	0	0	0
GSM2329090	0.00324801794716241	0.0347872225189734	0.0153840438001151	0.0465461490259993	0	0	0.195209757292698	0.10105894985302	0	0.29627239003456	0	0	0	0.151794970308643	0.127023430024133	0.0134411328645609	0	0	0	0.0132593492189046	0	0.00197458711123007
GSM2329091	0.0996498842405439	0	0	0.0443143427267709	0	0	0.180751670487095	0.0622971529705529	0	0.354714254948134	0	0	0	0.141218275122336	0.0659490034813822	0.0419322397467331	0	0	0.00698050278014929	0	0	0.0021926734963026
GSM2329092	0.0403025803291013	0.0366372520591486	0.0233471756197119	0	0.0517739420929044	0.0602386773657501	0.276779819903676	0.0222555296673448	0	0.170714892590136	0.015139302819211	0	0	0.120466938293496	0.071923464177698	0.0608162076508362	0.0218399511120035	0	0	0	0.0134855185109371	0.0142787478080455
GSM2329093	0.295621278817837	0	0	0.125098311132022	0	0	0.0100242112578089	0.0675251971061353	0.00486077728407356	0.122541086712859	0	0.0669723262833298	0	0.237303352815439	0.0321641118233695	0.00602283725038046	0	0	0	0.0318665095167452	0	0
GSM2329094	0.20462489174014	0	0	0.0979485077428205	0	0	0.120508721753186	0.0772865806879404	0	0.298196105790722	0	0.0402822499124335	0	0.0254619813307805	0.0699815928520966	0.0622881525553773	0.00285588320599161	0	0	0	0.000565332428510851	0
GSM2329095	0.338830027356616	0	0	0.0719351730964125	0.0046186427631061	0	0.0764993037255121	0.0313872999298706	0	0.195594762277286	0	0	0	0.0841947528090891	0.121179809285865	0.0596768512990082	0.00725812215085215	0	0	0.00512847247555803	6.68556752757906e-05	0.00362992715554868
GSM2329096	0.1581937645641	0	0	0	0.0944521094491032	0.00157213365989222	0.131092003477657	0.123831156353988	0	0.225932206967054	0	0	0	0.184561176269489	0.032381205852075	0.0262302938583252	0	0.00342127771591799	0.0107008473941022	0	0	0.00763182443829546
GSM2329097	0.0702518175252507	0	0	0	0.0226348853085552	0	0.0680777451474627	0.104521908405375	0.0777906683837523	0.151438983747522	0	0	0	0.291502492331928	0.110131128965631	0.0566651910916088	0	0	0.0049689281219795	0.00457535558453695	0.0374408953863979	0
GSM2329098	0.126282415526813	0	0	0.122844548274094	0	0	0.067034566590491	0.0765813632842354	0	0.234411024931503	0	0.00695857900625745	0	0.276379726478105	0.0518841629316971	0.0111198064131051	0	0	0	0.0237346803429349	0	0.00276912622076433
GSM2329099	0.338919731162237	0	0	0.0575718153540864	0	0	0.017920744104034	0.126629200177848	0	0.216531155305446	0	0.0413196633073354	0	0.102553133396689	0.0412932747241447	0.0413837067069449	0	0	0	0.0158775757612348	0	0
GSM2329100	0.214586326730304	0	0	0	0	0.0257058167882675	0.158493042205456	0.04151960608183	0	0.246507476027253	0	0.00598020036001085	0	0.131495824934174	0.119167086072841	0.0402138634085023	0	0	0	0.013890295759058	0	0.00244046163230397
GSM2329101	0.0575490937896803	0	0	0	0	0.0160164087599137	0.0704251806998078	0.124191999747757	0	0.247342068293192	0	0.0116871448408224	0	0.206397714535056	0.0705295562352712	0	0	0.1576527169461	0.0289143171695117	0	0	0.00929379898288769
GSM2329102	0.0212539619824766	0	0	0.121057607323153	0	0	0.219334288396744	0.0648171258635761	0	0.292242893610351	0	0	0	0.104480797511576	0.113668852782822	0.0466255019809246	0.00529488916295095	0	0	0.00430304126690367	0	0.00692104011852222
GSM2329103	0.0728335915094964	0	0.031426916419288	0.0848936248604828	0	0	0.12332944145934	0.0805045920093939	0	0.182862174773735	0	0.0103768135214842	0	0.231006249102232	0.110092408009657	0.0398656044597721	0.00962408140663754	0	0	0.0197700628474275	0	0.00341443962105243
GSM2329104	0.0504383439458497	0.00297968408495454	0	0	0	0.102148659560163	0.15340263962208	0.0511688599098604	0	0.287952541099442	0	0	0	0.193890312365181	0.122777379350612	0.0291960930059437	0	0	0.00604548705591317	0	0	0
GSM2329105	0.0975952656056531	0.0228622162590303	0	0	0	0	0.0927466161817333	0.0903512733519817	0	0.181320401197415	0	0.0344908339041304	0	0.334379436826969	0.118490981465473	0.0188396877856403	0	0	0.00414283629427023	0	0	0.00478045112770427
GSM2329106	0.0414978837384885	0	0	0.0330544707871746	0	0	0.043975871917419	0.0799610535643845	0	0.119827688429576	0	0.0340147957320632	0	0.583791577285044	0.044952809630825	0.0100866241837256	0.00178135655801854	0	0.00332186475832822	0	0.00373400341495286	0
GSM2329107	0.0658340803241437	0.00381390561476931	0	0.00809846579882821	0	0.0239954499464869	0.0879263888745868	0.13832429854931	0	0.163196169820514	0	0	0	0.302499352717049	0.132538439117072	0.0405643551715698	0.0202024216695504	0	8.71721238428975e-05	0	0	0.0129195002722768
GSM2329108	0.0241187979481153	0.0338712562284038	0	0.0504387041069805	0	0	0.052166546418418	0.101262959059073	0	0.411774728790532	0	0	0	0.149654114390916	0.121466860789063	0.032588763215055	0	0	0	0.0142852606743456	0	0.00837200837909819
GSM2329109	0.0368030156621479	0	0.00159667894725148	0.123102595746537	0	0	0.0727760748529957	0.0708556157655419	0	0.218183636835155	0	0.0302918496678319	0	0.30348647741195	0.116133110083158	0.0236739993375025	0.0030969456899282	0	0	0	0	0
GSM2329110	0.118167056287619	0	0	0	0.00233886259931065	0.0726412384530182	0.245465647037455	0.0458486456676944	0	0.290621105277287	0	0	0	0.069098541421495	0.119164477047733	0.0290983406137837	0	0	0	0	0	0.00755608559460328
GSM2329111	0.253038865527846	0	0	0	0	0.0505994755139357	0.0274043136333127	0.219497342936059	0	0.228497057465637	0	0	0	0.152779951914798	0.017232781058124	0.0316394476810709	0	0	0.0169528717427842	0	0	0.00235789252643239
GSM2329112	0.136276769451834	0	0.259306663241964	0	0	0	0	0.122835442174897	0	0.135258154207366	0	0	0	0.162149844254103	0.101361511145257	0.0686924490046994	0	0	0	0.0141191665198802	0	0
GSM2329113	0.0448386599687653	0.0590039265596171	0	0	0	0	0.177877632845881	0.0626714063534955	0	0.158330367417604	0	0.0109332672874097	0	0.323062624539148	0.0131247376230043	0.0251338627091295	0	0.0752482960736359	0	0.0159268428377469	0.00316906894920625	0.0306793068353573
GSM2329114	0.00921120828441311	0.0101322223883367	0	0	0.00377087695064952	0	0.233629026612007	0.125436181012564	0	0.203940306989227	0	0	0	0.244905436415104	0.0825636511077072	0.0254274515563994	0	0.0534511778687029	0.00389638610659308	0	0	0.00363607470829589
GSM2329115	0.22212831935455	0.122017145604697	0	0	0.0925050568589965	0	0.0174690348720018	0.109720725895985	0	0.167671966423255	0	0	0	0.208011652660814	0.0284750556901541	0.0261863585330702	0	0	0.00487042294574904	0	0.000944261160727649	0
GSM2329116	0.132459550400139	0	0	0	0	0	0.0238499320924321	0.0944296709760076	0	0.133226320091927	0	0	0	0.455333756813129	0.0909211741745249	0	0	0.0678325975506346	0	0.00194699790120595	0	0
GSM2329117	0.0201681829646089	0	0	0.0382458932446396	0	0	0.150774561328452	0.0962225102787624	0	0.201203392495608	0	0	0	0.384453317862651	0.086417753547011	0	0	0.0149346144982818	0.00757977377998546	0	0	0
GSM2329118	0.00991510592730228	0	0.00579036718748913	0.094524530466949	0	0	0.0994366233147346	0.0727214452867627	0	0.281766026171155	0	0.00835339341261639	0	0.283262904442572	0.117705616092389	0.016091107533542	0.00639641858406079	0	0	0	0	0.00403646158042724
GSM2329119	0.0987444041470737	0	0.0100403580245246	0.192628735709814	0	0	0.131371825312793	0.0356885099193954	0	0.231978859445574	0	0.0248507235477241	0	0.0131582893475116	0.179729495128565	0.0492223090348426	0.0125491597965348	0	0.000731883191244939	0	0.0122967004075703	0.00700874698683306
GSM2329120	0.222231644792875	0	0	0.0522640185642898	0	0	0.0890886147126486	0.117359637974266	0	0.207983393572295	0	0.0189001200330514	0	0.147054802530421	0.0620032565329578	0.0659668987961786	0.0100916512888158	0	0	0.0070559612022001	0	0
GSM2329121	0.0151988072102524	0	0	0.275113435227635	0	0	0.108119580942371	0.0776284458331398	0	0.280738559747135	0	0	0	0.0756354725662406	0.0788604060069979	0.0338685988969232	0	0	0	0.0345328726115294	0.00043297548060479	0.0198708454771715
GSM2329122	0.13373667716717	0	0.084523309499717	0.0237973400110763	0	0	0.0297320988300788	0.0860639873608848	0	0.0905103004684615	0	0.0412688406427345	0	0.409064539723249	0.096216825540484	0.00473375936643387	0	0	0.000352321389710286	0	0	0
GSM2329123	0.233897622564822	0	0	0	0.0263651944865642	0.0901538923542293	0.077600857991819	0.106821308619492	0	0.316764629688247	0	0.00175667420018296	0	0.0458208772296804	0.0571270673224057	0.0130696186887846	0.0034059595279496	0	0	0.020648790261107	0	0.00656750706471595
GSM2329124	0.137061242107465	0.0558618283349784	0	0	0	0.0286767901100099	0.0578956751339815	0.115022188773385	0	0.368973765311417	0	0.0362253170147458	0	0.0651061082848642	0.0864311735200627	0.0420209827242098	0	0	0	0.00430355330652128	0.00131386124259621	0.00110751413576248
GSM2329125	0.357794628770956	0	0	0.0974978400125903	0	0	0.019583535855624	0.110902103593142	0	0.0952450839791029	0	0.0275617633307969	0	0.125784023133663	0.0340051992793978	0.0731957180530123	0	0	0	0.058430103991715	0	0
GSM2329126	0.1302983996761	0	0	0.102076160749082	0	0	0.0467635913339431	0.120583362963003	0	0.213312899026813	0	0.0011344035643874	0	0.195867283407348	0.182989488467048	0.0061267153099831	0	0	0	0	0	0.000847695502291562
GSM2329127	0.277540970182379	0	0	0	0	0	0.257808411640042	0.0538343937802767	0	0.180607871139188	0	0.00664477724957979	0	0.0427875338758504	0.0574392718026764	0.059157209481567	0.00784182418025535	0	0.0359234049537187	0	0	0.0204143317144674
GSM2329128	0.0187071479069514	0.0885592682412794	0	0	0	0	0.13788599700562	0.069804704204307	0	0.131350800721211	0	0	0	0.3986828478461	0.132812323446067	0.0200997398792853	0.00186785249191734	0	0	0	0	0.000229318257262285
GSM2329129	0.00178099950815622	0.0357315868076047	0.0557131574743727	0.239265417728406	0	0	0.275748126863552	0.0338962763415244	0	0.139348267162468	0	0.0234493007597846	0	0.0195495430701369	0.0966620553900426	0.0490703713701354	0.0108274776138994	0	0.00518414995092903	0	0.00858137753243759	0.0051918924265506
GSM2329130	0.515116053942016	0	0	0	0	0	0.0449760415028924	0.0676114608104272	0	0.132013293216588	0	0.00259760984577921	0	0.122832428445837	0.0507055968406773	0.0617227812978985	0	0	0.000943270675375112	0	0	0.00148146342250902
GSM2329131	0.27116222660346	0	0	0	0.0526646448617249	0.0212408760232959	0.0903891841662343	0.0874786262666331	0	0.267059078638167	0	0	0	0.146312077794462	0.0190488599461282	0.0229450001660564	0	0	0	0.0145604834049647	0	0.00713894212887393
GSM2329132	0.115300938771751	0	0	0	0	0.0110086343679199	0.0952519381439781	0.113787385918499	0	0.250277521605953	0	0.00505408469308863	0	0.333072388273097	0.0724734135983293	0.0036873624677834	0	0	0	0	0	8.63321596011339e-05
GSM2329133	0.189494706087359	0.0610533547043059	0	0	0	0.1481896173765	0	0.182507142147814	0	0.111041312263676	0	0	0	0.174645992016693	0.0714290965171292	0.0335060547068976	0.00689695345573881	0	0	0.0171880584196133	0.00404771230427238	0
GSM2329134	0.109521349386962	0	0	0	0	0	0.0751979340428568	0.108157426467	0	0.223999240834812	0	0.0379407212648766	0	0.305315013798345	0.104114980930778	0.0211602184580081	0	0	0	0.012827064970082	0	0.00176604984627888
GSM2329135	0.421150310640276	0	0	0	0	0.0321069285628557	0.0255271493968315	0.0777253507894425	0	0.148926779757332	0	0.000384112622709923	0	0.168553706298475	0.0538168353555001	0.0718088265765767	0	0	0	0	0	0
GSM2329136	0.115333231572122	0	0.0212782536896502	0	0	0.0818060215322253	0.0653706184453609	0.0736745160580421	0	0.372032264562679	0	0.0140597942417493	0	0.0679088911707772	0.0779331032582326	0.0613672983336387	0	0	0	0.0385726472907424	0	0.0106633598447805
GSM2329137	0.0336362743731177	0.0890874438526536	0.0175419762931837	0	0	0.0578402807395379	0.0462281680736403	0.105164360132684	0	0.267584645288465	0	0	0	0.193353828902202	0.0711038485233068	0.0419176151266736	0	0	0	0.0675939234783499	0.000310912750663044	0.00863672246552278
GSM2329138	0.206318643337061	0	0	0	0	0	0.121276226960277	0.0722456942190994	0	0.197475129441692	0	0.0218890827414032	0	0.272938107579277	0.0699749658179068	0.0294700050439431	0	0	0.0063556614698171	0	0	0.00205648338952321
GSM2329139	0.394772153733964	0	0	0.0583254684175903	0.00267080408335484	0	0.0154534354838111	0.032640762453552	0.00152696210037296	0.186789809050826	0	0	0	0.166794960124634	0.0396016447246668	0.0948423401226446	0	0	0	0.0006844274953575	0.00289571593150399	0.00300151627772202
